cycle,t_ms,whl_rpm,whl_ok,whl_fresh,mot_rpm,lock_fr,c_slip,locked,err_rpm,p_term,i_term,pi_raw,clamp,slew,iq,mot_i,fault,bus_v
5,717,116.6,1,0,296.5,0.847,0.153,1,-16.15,-0.00,3.03,3.03,3.03,3.03,-3.18,-3.18,0,18.9
5,737,103.3,1,0,257.9,0.832,0.168,1,-17.49,-0.00,2.85,2.85,2.85,2.85,-3.16,-3.17,0,18.8
5,763,99.6,1,0,257.9,0.863,0.137,1,-17.86,-0.00,2.68,2.68,2.68,2.68,-3.16,-3.17,0,18.8
5,783,99.6,1,0,257.9,0.863,0.137,1,-17.86,-0.00,2.50,2.50,2.50,2.50,-3.16,-3.17,0,18.8
5,803,99.6,1,0,220.5,0.738,0.262,1,-17.86,-0.00,2.32,2.32,2.32,2.32,-2.78,-2.79,0,18.8
5,829,99.6,1,0,220.5,0.738,0.262,1,-17.86,-0.00,2.14,2.14,2.14,2.14,-2.78,-2.79,0,18.8
5,849,99.6,1,0,220.5,0.738,0.262,1,-17.86,-0.00,1.96,1.96,1.96,1.96,-2.78,-2.79,0,18.8
5,869,99.6,1,0,187.4,0.627,0.373,1,-17.86,-0.00,1.78,1.78,1.78,1.78,-2.26,-2.27,0,18.8
5,895,99.6,1,0,187.4,0.627,0.373,1,-17.86,-0.00,1.60,1.60,1.60,1.60,-2.26,-2.27,0,18.8
5,915,99.6,1,0,187.4,0.627,0.373,1,-17.86,-0.00,1.43,1.43,1.43,1.43,-2.26,-2.27,0,18.8
5,935,99.6,1,0,158.9,0.532,0.468,1,-17.86,-0.00,1.25,1.25,1.25,1.25,-1.75,-1.79,0,18.7
5,962,99.6,1,0,158.9,0.532,0.468,1,-17.86,-0.00,1.07,1.07,1.07,1.07,-1.75,-1.79,0,18.7
5,982,99.6,1,0,158.9,0.532,0.468,1,-17.86,-0.00,0.89,0.89,0.89,0.89,-1.75,-1.79,0,18.7
5,1002,99.6,1,0,136.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,-1.25,0,18.7
5,1028,99.6,1,0,136.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,-1.25,0,18.7
5,1048,99.6,1,0,136.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-1.23,-1.25,0,18.7
5,1068,99.6,1,0,121.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,-0.41,0,18.7
5,1088,94.3,1,1,121.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,-0.41,0,18.7
5,1108,84.3,1,0,121.3,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.42,-0.41,0,18.7
5,1128,70.5,1,0,112.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1153,63.4,1,0,112.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1174,53.4,1,0,112.5,0.703,0.297,1,5.34,0.00,0.05,0.05,0.05,0.05,+0.00,+0.00,0,18.7
5,1195,51.2,1,0,106.7,0.694,0.306,1,5.12,0.00,0.10,0.10,0.10,0.10,+0.00,+0.00,0,18.7
5,1219,51.2,1,0,106.7,0.694,0.306,1,5.12,0.00,0.16,0.16,0.16,0.16,+0.00,+0.00,0,18.7
5,1240,51.2,1,0,106.7,0.694,0.306,1,5.12,0.00,0.21,0.21,0.21,0.21,+0.00,+0.00,0,18.7
5,1261,51.2,1,0,101.3,0.659,0.341,1,5.12,0.00,0.26,0.26,0.26,0.26,-0.12,-0.14,0,18.7
5,1285,51.2,1,0,101.3,0.659,0.341,1,5.12,0.00,0.31,0.31,0.31,0.31,-0.12,-0.14,0,18.7
5,1305,51.2,1,0,101.3,0.659,0.341,1,5.12,0.00,0.36,0.36,0.36,0.36,-0.12,-0.14,0,18.7
5,1325,51.2,1,0,97.6,0.635,0.365,1,5.12,0.00,0.41,0.41,0.41,0.41,-0.21,-0.22,0,18.7
5,1351,51.2,1,0,97.6,0.635,0.365,1,5.12,0.00,0.46,0.46,0.46,0.46,-0.21,-0.22,0,18.7
5,1371,51.2,1,0,97.6,0.635,0.365,1,5.12,0.00,0.51,0.51,0.51,0.51,-0.21,-0.22,0,18.7
5,1391,51.2,1,0,92.3,0.600,0.400,1,5.12,0.00,0.57,0.57,0.57,0.57,-0.37,-0.34,0,18.7
5,1417,51.2,1,0,92.3,0.600,0.400,1,5.12,0.00,0.62,0.62,0.62,0.62,-0.37,-0.34,0,18.7
5,1437,51.2,1,0,92.3,0.600,0.400,1,5.12,0.00,0.67,0.67,0.67,0.67,-0.37,-0.34,0,18.7
5,1457,51.2,1,0,85.2,0.555,0.445,1,5.12,0.00,0.72,0.72,0.72,0.72,-0.50,-0.48,0,18.7
5,1483,51.2,1,0,85.2,0.555,0.445,1,5.12,0.00,0.77,0.77,0.77,0.77,-0.50,-0.48,0,18.7
5,1503,51.2,1,0,85.2,0.555,0.445,1,5.12,0.00,0.82,0.82,0.82,0.82,-0.50,-0.48,0,18.7
5,1523,51.2,1,0,77.5,0.504,0.496,1,5.12,0.00,0.87,0.87,0.87,0.87,-0.67,-0.66,0,18.7
5,1549,51.2,1,0,77.5,0.504,0.496,1,5.12,0.00,0.92,0.92,0.92,0.92,-0.67,-0.66,0,18.7
5,1569,51.2,1,0,77.5,0.504,0.496,1,5.12,0.00,0.98,0.98,0.98,0.98,-0.67,-0.66,0,18.7
5,1589,51.2,1,0,67.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.81,-0.80,0,18.7
5,1610,51.2,1,0,67.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.81,-0.80,0,18.7
5,1630,51.2,1,0,67.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.81,-0.80,0,18.7
5,1650,51.2,1,0,57.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,-0.50,0,18.7
5,1676,51.2,1,0,57.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,-0.50,0,18.7
5,1696,51.2,1,0,57.4,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,-0.50,-0.50,0,18.7
5,1716,51.2,1,0,51.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1743,51.2,1,0,51.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1763,51.2,1,0,51.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1783,51.2,1,0,44.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1809,51.2,1,0,44.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1829,51.2,1,0,44.8,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1849,51.2,1,0,43.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1875,51.2,1,0,43.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1895,51.2,1,0,43.6,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1915,51.2,1,0,40.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1941,51.2,1,0,40.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1961,41.7,1,1,40.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,1981,27.9,1,0,37.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2007,23.0,1,0,37.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2027,23.0,1,0,37.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2047,23.0,1,0,32.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2074,23.0,1,0,32.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2094,23.0,1,0,32.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2115,23.0,1,0,32.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2136,23.0,1,0,32.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2156,23.0,1,0,32.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2176,23.0,1,0,26.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2202,23.0,1,0,26.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2222,23.0,1,0,26.5,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2242,23.0,1,0,23.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2267,23.0,1,0,23.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2287,23.0,1,0,23.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2308,23.0,1,0,18.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2335,23.0,1,0,18.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2355,23.0,1,0,18.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2375,23.0,1,0,14.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2401,23.0,1,0,14.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2421,23.0,1,0,14.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2441,23.0,1,0,4.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2467,23.0,1,0,4.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2487,23.0,1,0,4.9,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2507,23.0,1,0,9.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2533,23.0,1,0,9.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2553,23.0,1,0,9.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2573,23.0,1,0,7.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2599,23.0,1,0,7.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2619,23.0,1,0,7.7,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2639,23.0,1,0,8.2,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2659,23.0,1,0,8.2,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2679,23.0,1,0,8.2,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2699,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2724,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2745,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2766,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2790,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2810,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2830,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2856,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2876,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2896,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2922,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2942,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2963,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,2989,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3010,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3030,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3055,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3075,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3095,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3121,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3141,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3161,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3190,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3210,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3235,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3255,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3275,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3301,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3321,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3341,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3367,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3387,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3407,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3433,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3453,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3473,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3499,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3519,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3539,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3565,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3585,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3605,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3631,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3651,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3671,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3691,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3712,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3733,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3756,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3776,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3796,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3822,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3842,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3862,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3888,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3908,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3928,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3954,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3974,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,3994,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4020,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4040,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4060,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4086,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4106,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4126,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4153,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4173,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4193,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4216,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4236,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4256,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4282,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4302,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4322,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4348,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4368,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4388,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4413,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4433,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4453,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4479,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4499,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4519,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4545,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4565,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4585,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4611,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4631,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4651,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4677,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4697,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4717,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4737,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4757,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4778,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4802,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4822,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4842,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4868,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4888,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4908,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4934,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4954,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,4974,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5000,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5020,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5040,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5066,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5086,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5106,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5133,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5153,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5173,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5198,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
5,5218,23.0,1,0,0.0,0.000,1.000,0,0.00,0.00,0.00,0.00,0.00,0.00,+0.00,+0.00,0,18.7
